	SBS1	SBS2	SBS5	SBS7a	SBS7b	SBS8	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS17a	SBS17b	SBS18	SBS20	SBS31	SBS33	SBS35	SBS39	SBS43	SBS44	SBS45	SBS46	SBS53	SBS54	SBS57	SBS60	SBS84	SBS87	SBS288L1/H3	SBS288L2	SBS288L3	SBS288L4	SBS288L5	SBS288H1	SBS288H2	SBS288H4	SBS288H5	DBS1	DBS2	DBS4	DBS5	DBS6	DBS7	DBS9	DBS10	DBS11	DBS78L1/H1	DBS78H2	DBS78H3	ID1	ID2	ID3	ID4	ID5	ID8	ID9	ID12	ID17	ID83L1	ID83I1	ID83I2	ID83I3/H1	ID83H2	ID83H3	ID83H4	ID83I4/H5	Unassigned_SBS
zcc199	0	0	1310	0	0	0	0	0	0	0	0	0	0	0	0	1550	0	1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	0	0	1276	0	0	0	0	0	0	25	29	30	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	225	132	0	0	0	0	0	0
zcc200	170	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	97	0	0	0	0	0	0
zcc365	191	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	844	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	28	0	0	0	0	0	239	288	0	0	0	0	310	0	0	0	0	0	0	0
zcc201	0	0	1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	143	170	0	0	0	0	0	0
zcc202	168	0	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	94	0	0	0	0	0	0
zcc203	430	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	135	106	0	0	0	0	0	0
zcc377	224	0	1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	36	0	113	0	0	0	301	264	0	0	0	0	327	78	0	0	0	0	0	0
zcc204	361	0	2226	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	272	0	0	0	0	0	0	0	0	280	113	0	0	0	0	0	0
zcc380	179	0	3955	0	0	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	180	0	0	0	241	173	0	0	0	0	438	0	0	0	0	0	0	0
zcc205	301	0	4161	0	0	0	0	0	0	0	0	0	0	0	0	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	100	112	0	0	0	0	0	0	0	0	192	115	0	0	0	0	0	0
zcc401	158	0	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	1105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0	0
zcc403	213	0	3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	64	82	0	0	0	0	0	0	0	0	509	89	0	0	0	0	0	0
zcc206	251	0	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	61	0	0	0	0	0	0	0	0	160	148	0	0	0	0	0	0
zcc207	423	0	4062	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	54	0	0	0	0	0	0	0	0	0	253	350	0	0	0	0	0	0
zcc209	0	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	135	0	0	0	0	0	0
zcc210	248	0	2735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	142	57	0	0	0	0	0	0	0	0	223	124	0	0	0	0	0	0
zcc211	254	0	2666	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	51	0	0	130	0	0	0	0	0	182	169	0	0	0	0	0	0
zcc212	463	0	4831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	0	0	0	1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	173	86	0	0	0	0	0	0	0	0	529	170	0	0	0	0	0	0
zcc213	0	0	2973	0	0	2165	0	0	0	0	0	0	0	0	0	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	267	196	0	0	0	0	0	0
zcc214	587	0	8336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2309	0	0	0	0	0	3117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	164	0	0	0	0	0	0	0	144	144	0	0	0	0	172	272	0	0	0	0	0
zcc215	136	0	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	126	158	0	0	0	0	0	0
zcc216	0	0	9076	0	0	0	0	0	0	0	0	0	0	0	0	5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	81	115	0	0	0	293	265	0	0	0	0	0	362	0	0	0	0	0
zcc217	158	0	1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	186	197	0	0	0	0	0	0
zcc218	478	1772	4847	0	0	0	0	0	14405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	139	0	0	0	0	104	134	0	0	0	0	0	14405
zcc219	143	0	2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	230	0	187	0	0	0	0	0
zcc220	220	0	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	54	73	0	0	0	0	0
zcc221	0	0	1037	0	0	0	0	0	0	0	0	0	0	117	196	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	75	145	0	0	0	0	0	0
zcc222	295	0	2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	1187	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	215	0	142	0	0	0	0	0
zcc223	0	0	3384	0	0	0	0	0	0	0	0	0	0	0	0	1589	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	236	0	0	0	0	0	0
zcc224	150	345	2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	94	161	0	0	0	0	0	0
zcc225	0	0	4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3976	0	0	0	0	0	0	0	73	0	0	0	0	0	0	108	0	60	122	0	0	0	0	168	0	0	0	0	274	0	0	0	0	0	0
zcc226	739	0	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	86	0	0	0	0	0	0	0	0	152	199	0	0	0	0	0	0
zcc227	0	0	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	141	119	0	0	0	0	0	0
zcc228	108	0	978	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	70	0	0	0	0	207	0	0	0	0	0	0
zcc229	735	0	3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	198	0	0	0	405	445	0	0	0	0	0	188	0	0	0	0	0	0
zcc230	512	0	1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	238	0	0	0	0	0	0
zcc232	473	0	2507	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	25	0	0	0	0	0	0	116	0	0	0	349	390	0	0	0	0	0	0	329	0	0	0	0	0
zcc233	0	0	2721	0	0	0	0	0	0	0	0	0	0	0	0	4650	0	6724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6884	0	0	0	0	0	72	163	151	107	0	0	0	0	0	148	0	0	63	302	0	0	107	0	0	0	0	288	134	0	0	0	0	0	0
zcc234	361	0	3446	0	0	3452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	92	0	0	0	105	0	0	0	0	273	263	0	0	0	0	0	0
zcc235	433	0	4305	0	0	0	0	0	0	0	0	0	0	0	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	61	0	0	0	0	0	0	0	0	281	181	0	0	0	0	0	647
zcc237	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	188	0	0	0	0	0	0
zcc238	290	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	154	135	0	0	0	0	0	0
zcc239	286	0	1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	106	210	0	0	0	0	0	0
zcc240	0	0	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	233	0	0	0	0	0	0
zcc241	216	0	1254	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	77	0	0	0	0	0	0	0	0	137	149	0	0	0	0	0	0
zcc242	0	0	956	0	0	0	0	0	0	0	0	0	0	0	0	1507	0	1572	0	2939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	46	79	0	0	0	0	0	0	0	0	83	67	0	0	0	0	0	0	0	0	209	191	0	0	0	0	0	0
zcc243	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	193	0	0	0	0	0	0
zcc244	455	0	3156	0	0	1033	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	375	104	0	0	0	276	206	0	0	0	0	222	0	0	0	0	0	0
zcc245	284	0	1631	0	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	53	0	0	0	0	0	0	0	0	223	180	0	0	0	0	0	0
zcc246	577	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	64	0	0	0	0	0	0	0	0	146	163	0	0	0	0	0	0
zcc247	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	90	0	0	0	0	0
zcc248	450	0	3148	0	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	121	149	0	0	0	0	0	0
zcc249	531	0	2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	75	0	0	0	0	0	0	0	0	135	159	0	0	0	0	0	0
zcc250	182	478	3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	74	160	0	0	0	0	0	1089
zcc251	286	0	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	187	111	0	0	0	0	0	0
zcc252	303	0	5079	0	0	0	0	0	0	0	0	0	0	0	0	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	76	94	0	0	0	0	0	0	0	0	233	192	0	0	0	0	0	0
I-H-135462-T1-2-D1-1	940	0	16950	0	0	0	1870	0	0	0	0	0	0	0	0	0	0	0	0	11389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	133	122	0	0	0	0	0	0	148	0	2588	4702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IID_H158186_T02_01_WG01	492	0	16015	0	0	0	0	0	116620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0	0	0	0	24232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116620
KiCS0014_328066	39465	0	249705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	634	0	0	427	433	0	0	0	0	472	0	0	0	0	0	0	1800	0	1808	0	0
KiCS0032_273811	0	0	4399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59152	178	0	0	0	0	0	0	0	0	0	0	0	0	75	270	0	0	291	0	0	0	0	0	0	137	0	0	0	0	0
KiCS0032_276054	121	0	8008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	489	0
KiCS0040_286739	520	0	11534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1316	0	0	0	0	0	0	0	200	0	0	0	0	0	0	586	0	0	0	474	0
KiCS0060_291967	2784	0	40577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	2492	0	0	292	0
KiCS0062_291776	16039	0	6692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	4208	20217	0	0	0	0	0	6747	0	0	0	0	0	0	0	0	0	0
KiCS0156_315663	16913	0	12284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26783	0	0	0	0	18490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	790	0	104598	0	0	0	0	0	75438	0	0	0	0	0	0	0	0	0	0
KiCS0167_318530	20172	0	181637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	248	0	0	364	0	0	251	185	0	0	874	0	535	0	0	0	0	0	749	0	0	0	254	0
KiCS0182_331429	28122	0	219614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	550	0	0	260	150	425	0	852	0	0	0	0	0	0	0	1000	0	0	0	172	0
KiCS0195_327479	0	0	9547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24698	0	0	0	0	0	0	0	0	0	0	0	0	0	78	1603	13224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KiCS0219_18_1752	158136	0	160659	0	0	0	151184	66996	0	0	0	264887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600938	0	0	0	0	0	0	0	0	0	0	1685	0	0	0	0	126312	24322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227826
KiCS0220_18_748	6525	0	44847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	51	0	0	0	0	0	0	146	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	1663	0	2125	0	0
KiCS0224_18_1655	974	0	11105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22147	0	0	0	0	0
KiCS0231_18_5970	395	0	7698	13210	4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	227	172	0	0	0	0	0	0	227	0	0	0	193	0
KiCS0279_19_2126_A_02_00	11481	0	84398	0	0	0	0	0	0	0	0	256896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197075	0	0	0	0	0	0	0	0	0	524	921	0	0	0	0	8770	19104	0	0	0	0	0	7794	0	0	0	0	0	0	0	0	0	0
KiCS0281_19_23340_A_02_00	19498	0	113002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16890	20228	0	0	0	0
KiCS0284_20_18306_A_02_00	47411	0	354793	0	0	0	97756	64102	0	0	0	433870	238908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	673	65827	108347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186817
KiCS0345_20_11162_A_02_00	125	0	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	4959	11226	0	15340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	0	0	0	0	0	0	0	0	1210	0	0	0	349	251	0	160	0	0	0	0	0	0	389	0	0	0	112	0
KiCS0352_19_17420_A_02_00	0	0	28950	0	0	0	95091	42248	0	0	0	192204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597990	211644	0	0	161	0	0	0	0	0	0	1127	0	0	0	0	68389	10763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212703
KiCS0368_20_6000_A_02_00	0	0	235964	0	0	0	56606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571709	161543	0	0	0	0	0	0	0	0	0	806	0	0	0	225	49049	104589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KiCS0385_20_6460_A_02_00	3710	0	9997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11744	0	0	0	0	0	0	0	0	0	0	0	41	0	0	600	4226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KiCS0388_20_8809_A_02_00	0	0	134462	0	0	0	50968	43906	0	0	0	123852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273660	100005	0	0	0	0	0	0	0	0	662	0	0	0	222	129929	34592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117801
KiCS0400_20_1851_A_02_00	9258	0	66343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269094	0	0	0	0	0	0	29868	0	0	0	0	0	0	0	0	0	0	8776	0	0	0	0	0	0	0	0	0	3215	0	0	0	0	6782	13796	0	0	0	0
zcc79	4467	0	12464	0	0	0	0	0	0	0	0	0	0	0	0	0	21436	12576	0	0	0	0	10958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16699	0	0	0	245	0	0	0	0	0	0	0	0	438	428	14399	46016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zcc105	4612	0	36506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	216	0	0	0	180	0	0	477	0	0	0	0	0	0	0	0	0	0	0	3176	0	0	8313	0	0
zcc292	0	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17592	0	8711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	513	0	0	0	0	0	0	160	0	308	135	432	0	0	0	0	0	0	0	971	0	0	0	0	0	0	0
zcc140	267	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	78	0	0	0	0	0	0	0	0	193	143	0	0	0	0	0	0
zcc189	285	0	3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38018	0	0	0	0	0	0	0	0	0	0	0	39	87	7277	1895	0	0	0	0	0	0	0	0	0	0	0	0	2545	0	0	0
zcc425	2185	0	19029	0	0	0	0	0	0	0	0	74273	0	0	0	0	158670	0	0	0	0	0	0	0	125326	0	102545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	392992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zcc208	0	0	9976	0	0	0	0	0	0	0	0	89642	170951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96851	0	0	0	0	0	0	0	0	0	246	0	0	0	111	62496	8420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62550
zcc231	46069	0	178328	0	0	0	83369	56017	0	0	0	305846	218246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	195	376	0	0	0	0	16472	8985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159348
zcc236	3190	0	9131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10888	11112	0	0	0	0	0	0	0	0	0	0	0	0	251	14709	36317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
